timestamp,fault-target,component,severity_level,templated_message
2024-11-08T22:55:07.570197792Z,kafka-broker,flink-worker,WARN,   org.apache.kafka.clients.NetworkClient                       [] - [Producer clientId=producer-] Connection to node  (kafka:) could not be established. Broker may not be available.
2024-11-08T22:55:07.465630455Z,kafka-broker,flink-worker,WARN,"   org.apache.kafka.clients.NetworkClient                       [] - [Consumer clientId=consumer-flinker-group-, groupId=flinker-group] Connection to node  (kafka:) could not be established. Broker may not be available."
2024-11-08T22:55:07.418468570Z,kafka-broker,flink-worker,WARN,   org.apache.kafka.clients.NetworkClient                       [] - [Producer clientId=producer-] Connection to node  (kafka:) could not be established. Broker may not be available.
2024-11-08T22:55:07.363840026Z,kafka-broker,flink-worker,INFO,"   org.apache.kafka.clients.FetchSessionHandler                 [] - [Consumer clientId=consumer-flinker-group-, groupId=flinker-group] Error sending fetch request (sessionId=, epoch=) to node : {}."
2024-11-08T22:52:09.929486702Z,kafka-broker,flink-worker,WARN,"   org.apache.kafka.clients.NetworkClient                       [] - [Consumer clientId=consumer-flinker-group-, groupId=flinker-group] Error connecting to node kafka: (id:  rack: null)"
2024-11-08T22:52:09.879307467Z,kafka-broker,flink-worker,WARN,   org.apache.kafka.clients.NetworkClient                       [] - [Producer clientId=producer-] Error connecting to node kafka: (id:  rack: null)
2024-11-08T22:52:08.776562875Z,kafka-broker,flink-worker,WARN,   org.apache.kafka.clients.NetworkClient                       [] - [Producer clientId=producer-] Error connecting to node kafka: (id:  rack: null)
2024-11-08T22:52:08.726537701Z,kafka-broker,flink-worker,WARN,"   org.apache.kafka.clients.NetworkClient                       [] - [Consumer clientId=consumer-flinker-group-, groupId=flinker-group] Error connecting to node kafka: (id:  rack: null)"
2024-11-08T22:52:08.111006553Z,kafka-broker,kafka-broker,INFO,"   [shard :main] kafka - group.cc: - Recovering flinker-group - {protocol_type: , generation: , protocol: {nullopt}, leader: {nullopt}, state_timestamp: {timestamp: missing}, member count: }"
2024-11-08T22:52:08.053624790Z,kafka-broker,kafka-broker,INFO,   [shard :main] cluster - [{kafka} (log_eviction.snapshot)] - log_eviction.cc: - Applying snapshot { effective_start_offset:  } at offset: 
2024-11-08T22:52:08.053571230Z,kafka-broker,kafka-broker,INFO,   [shard :main] cluster - [{kafka} (log_eviction.snapshot)] - log_eviction.cc: - Applying snapshot { effective_start_offset:  } at offset: 
2024-11-08T22:52:08.053465730Z,kafka-broker,kafka-broker,INFO,   [shard :main] cluster - [{kafka} (log_eviction.snapshot)] - log_eviction.cc: - Applying snapshot { effective_start_offset:  } at offset: 
2024-11-08T22:52:08.052986470Z,kafka-broker,kafka-broker,INFO,   [shard :main] cluster - [{kafka} (log_eviction.snapshot)] - log_eviction.cc: - Applying snapshot { effective_start_offset:  } at offset: 
2024-11-08T22:52:08.035029202Z,kafka-broker,kafka-broker,INFO,"   [shard :main] offset_translator - ntp: {kafka} - offset.cc: - synced with log, state: {base offset: , map size: , last delta: }, highest_known_offset: "
2024-11-08T22:52:08.035001252Z,kafka-broker,kafka-broker,INFO,"   [shard :main] offset_translator - ntp: {kafka} - offset.cc: - synced with log, state: {base offset: , map size: , last delta: }, highest_known_offset: "
2024-11-08T22:52:08.034959642Z,kafka-broker,kafka-broker,INFO,"   [shard :main] offset_translator - ntp: {kafka} - offset.cc: - synced with log, state: {base offset: , map size: , last delta: }, highest_known_offset: "
2024-11-08T22:52:08.034240192Z,kafka-broker,kafka-broker,INFO,"   [shard :main] offset_translator - ntp: {kafka} - offset.cc: - synced with log, state: {base offset: , map size: , last delta: }, highest_known_offset: "
2024-11-08T22:52:08.030395132Z,kafka-broker,kafka-broker,INFO,"   [shard :main] offset_translator - ntp: {kafka} - offset.cc: - synced with log, state: {base offset: , map size: , last delta: }, highest_known_offset: "
2024-11-08T22:52:08.030346382Z,kafka-broker,kafka-broker,INFO,"   [shard :main] offset_translator - ntp: {kafka} - offset.cc: - synced with log, state: {base offset: , map size: , last delta: }, highest_known_offset: "
2024-11-08T22:52:08.029345622Z,kafka-broker,kafka-broker,INFO,"   [shard :main] offset_translator - ntp: {kafka} - offset.cc: - synced with log, state: {base offset: , map size: , last delta: }, highest_known_offset: "
2024-11-08T22:52:08.028718612Z,kafka-broker,kafka-broker,INFO,"   [shard :main] storage - log.cc: - Trying to clean up topic directory """" "
2024-11-08T22:52:08.028665823Z,kafka-broker,kafka-broker,INFO,"   [shard :main] raft - [group_id:, {kafka}] consensus.cc: - Starting with voted_for {id: , revision: } term  initial_state false"
2024-11-08T22:52:08.028627152Z,kafka-broker,kafka-broker,INFO,"   [shard :main] raft - [group_id:, {kafka}] consensus.cc: - Recovered persistent state from kvstore: voted for: {id: , revision: }, term: "
2024-11-08T22:52:08.027524403Z,kafka-broker,kafka-broker,INFO,"   [shard :main] raft - [group_id:, {kafka}] consensus.cc: - Starting with voted_for {id: , revision: } term  initial_state false"
2024-11-08T22:52:08.027480383Z,kafka-broker,kafka-broker,INFO,"   [shard :main] raft - [group_id:, {kafka}] consensus.cc: - Recovered persistent state from kvstore: voted for: {id: , revision: }, term: "
2024-11-08T22:52:08.026924303Z,kafka-broker,kafka-broker,INFO,"   [shard :main] raft - [group_id:, {kafka}] consensus.cc: - Starting with voted_for {id: , revision: } term  initial_state false"
2024-11-08T22:52:08.026674663Z,kafka-broker,kafka-broker,INFO,"   [shard :main] raft - [group_id:, {kafka}] consensus.cc: - Recovered persistent state from kvstore: voted for: {id: , revision: }, term: "
2024-11-08T22:52:08.026239363Z,kafka-broker,kafka-broker,INFO,"   [shard :main] raft - [group_id:, {kafka}] consensus.cc: - Starting with voted_for {id: , revision: } term  initial_state false"
2024-11-08T22:52:08.026025723Z,kafka-broker,kafka-broker,INFO,"   [shard :main] raft - [group_id:, {kafka}] consensus.cc: - Recovered persistent state from kvstore: voted for: {id: , revision: }, term: "
2024-11-08T22:52:08.025655893Z,kafka-broker,kafka-broker,INFO,"   [shard :main] raft - [group_id:, {kafka}] consensus.cc: - Starting with voted_for {id: , revision: } term  initial_state false"
2024-11-08T22:52:08.025572413Z,kafka-broker,kafka-broker,INFO,"   [shard :main] raft - [group_id:, {kafka}] consensus.cc: - Recovered persistent state from kvstore: voted for: {id: , revision: }, term: "
2024-11-08T22:52:08.024171513Z,kafka-broker,kafka-broker,INFO,"   [shard :main] raft - [group_id:, {kafka}] consensus.cc: - Starting with voted_for {id: , revision: } term  initial_state false"
2024-11-08T22:52:08.024137323Z,kafka-broker,kafka-broker,INFO,"   [shard :main] raft - [group_id:, {kafka}] consensus.cc: - Recovered persistent state from kvstore: voted for: {id: , revision: }, term: "
2024-11-08T22:52:08.023995603Z,kafka-broker,kafka-broker,INFO,"   [shard :main] raft - [group_id:, {kafka}] consensus.cc: - Starting with voted_for {id: , revision: } term  initial_state false"
2024-11-08T22:52:08.023094163Z,kafka-broker,kafka-broker,INFO,"   [shard :main] raft - [group_id:, {kafka}] consensus.cc: - Recovered persistent state from kvstore: voted for: {id: , revision: }, term: "
2024-11-08T22:52:08.020441374Z,kafka-broker,kafka-broker,INFO,"   [shard :main] storage - log.cc: - Trying to clean up topic directory """" "
2024-11-08T22:52:08.016373364Z,kafka-broker,kafka-broker,INFO,"   [shard :main] storage - log.cc: - Trying to clean up topic directory """" "
2024-11-08T22:52:08.014841664Z,kafka-broker,kafka-broker,INFO,"   [shard :main] storage - log.cc: - Trying to clean up topic directory """" "
2024-11-08T22:52:08.013395774Z,kafka-broker,kafka-broker,INFO,"   [shard :main] storage - log.cc: - Trying to clean up topic directory """" "
2024-11-08T22:52:08.003439186Z,kafka-broker,kafka-broker,INFO,   [shard :main] cluster - shard_placement.cc: - expecting partition {kafka} with log revision  on this shard (original shard {})
2024-11-08T22:52:08.003401595Z,kafka-broker,kafka-broker,INFO,   [shard :main] cluster - shard_placement.cc: - expecting partition {kafka} with log revision  on this shard (original shard {})
2024-11-08T22:52:08.003016525Z,kafka-broker,kafka-broker,INFO,   [shard :main] cluster - shard_placement.cc: - expecting partition {kafka} with log revision  on this shard (original shard {})
2024-11-08T22:52:08.002989496Z,kafka-broker,kafka-broker,INFO,   [shard :main] cluster - shard_placement.cc: - expecting partition {kafka} with log revision  on this shard (original shard {})
2024-11-08T22:52:08.002952825Z,kafka-broker,kafka-broker,INFO,   [shard :main] cluster - shard_placement.cc: - expecting partition {kafka} with log revision  on this shard (original shard {})
2024-11-08T22:52:08.002928825Z,kafka-broker,kafka-broker,INFO,   [shard :main] cluster - shard_placement.cc: - expecting partition {kafka} with log revision  on this shard (original shard {})
2024-11-08T22:52:08.002899945Z,kafka-broker,kafka-broker,INFO,   [shard :main] cluster - shard_placement.cc: - expecting partition {kafka} with log revision  on this shard (original shard {})
2024-11-08T22:52:08.002827256Z,kafka-broker,kafka-broker,INFO,   [shard :main] cluster - controller.cc: - Member of cluster  
2024-11-08T22:52:07.966619019Z,kafka-broker,kafka-broker,INFO,"   [shard :main] cluster - controller.cc: - loading snapshot at offset: , size: , previous last_applied: "
2024-11-08T22:52:07.964589930Z,kafka-broker,kafka-broker,INFO,   [shard :main] cluster - members.cc: - starting  members manager with founding brokers: {}
2024-11-08T22:52:07.963696410Z,kafka-broker,kafka-broker,INFO,"   [shard :main] raft - [group_id:, {redpanda}] consensus.cc: - current node priority  is lower than target , however the node is the only voter, continue with dispatching vote"
2024-11-08T22:52:07.951879422Z,kafka-broker,kafka-broker,INFO,"   [shard :main] raft - [group_id:, {redpanda}] consensus.cc: - adjusting configuration index, current start offset: , delta: , new initial index: "
2024-11-08T22:52:07.928399584Z,kafka-broker,kafka-broker,INFO,"   [shard :main] raft - [group_id:, {redpanda}] consensus.cc: - hydrating snapshot with last included index: "
2024-11-08T22:52:07.925515265Z,kafka-broker,kafka-broker,INFO,"   [shard :main] raft - [group_id:, {redpanda}] consensus.cc: - Starting with voted_for {id: , revision: } term  initial_state false"
2024-11-08T22:52:07.925448844Z,kafka-broker,kafka-broker,INFO,"   [shard :main] raft - [group_id:, {redpanda}] consensus.cc: - Recovered persistent state from kvstore: voted for: {id: , revision: }, term: "
2024-11-08T22:52:07.923137675Z,kafka-broker,kafka-broker,INFO,   [shard :main] cluster - cluster.cc: - Controller directory  not empty; assuming existing cluster exists
2024-11-08T22:52:07.914565856Z,kafka-broker,kafka-broker,INFO,"   [shard :main] main - application.cc: - Starting Redpanda with node_id , cluster  {}"
2024-11-08T22:52:07.914293436Z,kafka-broker,kafka-broker,INFO,   [shard :main] main - application.cc: - Running with alreadyished node  {}
2024-11-08T22:52:07.913112436Z,kafka-broker,kafka-broker,INFO,   [shard :main] main - application.cc: - Loaded existing  for node: 
2024-11-08T22:52:07.913009836Z,kafka-broker,kafka-broker,INFO,   [shard :main] main - application.cc: - Loaded stored node  for node: 
2024-11-08T22:52:07.907550857Z,kafka-broker,kafka-broker,INFO,   [shard :main] kvstore - kvstore.cc: - Replaying segment with base offset 
2024-11-08T22:52:07.907364647Z,kafka-broker,kafka-broker,INFO,"   [shard :main] storage - segment.cc: - Recovered: {offset_tracker:{term:, base_offset:, committed_offset:, dirty_offset:}, compacted_segment=, finished_self_compaction=, finished_windowed_compaction=, generation=, reader={, ( bytes)}, writer=nullptr, cache=nullptr, compaction_index:nullopt, closed=, tombstone=, index={file:, offsets:, index:{header_bitflags:, base_offset:, max_offset:, base_timestamp:{timestamp: }, max_timestamp:{timestamp: }, batch_timestamps_are_monotonic:, with_offset:false, non_data_timestamps:, broker_timestamp:{nullopt}, num_compactible_records_appended:{}, index(,,)}, step:, needs_persistence:}}"
2024-11-08T22:52:07.875064560Z,kafka-broker,flink-worker,WARN,   org.apache.kafka.clients.NetworkClient                       [] - [Producer clientId=producer-] Error connecting to node kafka: (id:  rack: null)
2024-11-08T22:52:07.729532457Z,kafka-broker,kafka-broker,INFO,   [shard :main] main - application.cc: - redpanda.cluster_id:{}	- Cluster identifier
2024-11-08T22:52:07.715184639Z,kafka-broker,kafka-broker,INFO,   [shard :main] cluster - config.cc: - Ignoring value for 'write_caching_default' in redpanda.yaml: use `rpk cluster config edit` to edit cluster configuration properties.
2024-11-08T22:52:07.715155139Z,kafka-broker,kafka-broker,INFO,   [shard :main] cluster - config.cc: - Ignoring value for 'topic_partitions_per_shard' in redpanda.yaml: use `rpk cluster config edit` to edit cluster configuration properties.
2024-11-08T22:52:07.715129049Z,kafka-broker,kafka-broker,INFO,   [shard :main] cluster - config.cc: - Ignoring value for 'storage_min_free_bytes' in redpanda.yaml: use `rpk cluster config edit` to edit cluster configuration properties.
2024-11-08T22:52:07.715105029Z,kafka-broker,kafka-broker,INFO,   [shard :main] cluster - config.cc: - Ignoring value for 'log_segment_size_min' in redpanda.yaml: use `rpk cluster config edit` to edit cluster configuration properties.
2024-11-08T22:52:07.715075979Z,kafka-broker,kafka-broker,INFO,   [shard :main] cluster - config.cc: - Ignoring value for 'group_topic_partitions' in redpanda.yaml: use `rpk cluster config edit` to edit cluster configuration properties.
2024-11-08T22:52:07.715051459Z,kafka-broker,kafka-broker,INFO,   [shard :main] cluster - config.cc: - Ignoring value for 'group_initial_rebalance_delay' in redpanda.yaml: use `rpk cluster config edit` to edit cluster configuration properties.
2024-11-08T22:52:07.715026599Z,kafka-broker,kafka-broker,INFO,   [shard :main] cluster - config.cc: - Ignoring value for 'fetch_reads_debounce_timeout' in redpanda.yaml: use `rpk cluster config edit` to edit cluster configuration properties.
